"site_name","habitat_type","year","value","climate_variable"
"Snow Creek","Desert",1979,284.180999755859,"ppt"
"Snow Creek","Desert",1980,349.95703125,"ppt"
"Snow Creek","Desert",1981,168.739013671875,"ppt"
"Snow Creek","Desert",1982,399.909027099609,"ppt"
"Snow Creek","Desert",1983,511.744018554688,"ppt"
"Snow Creek","Desert",1984,173.231002807617,"ppt"
"Snow Creek","Desert",1985,146.052001953125,"ppt"
"Snow Creek","Desert",1986,250.313018798828,"ppt"
"Snow Creek","Desert",1987,212.110015869141,"ppt"
"Snow Creek","Desert",1988,184.484008789062,"ppt"
"Snow Creek","Desert",1989,91.5000076293945,"ppt"
"Snow Creek","Desert",1990,120.752006530762,"ppt"
"Snow Creek","Desert",1991,315.557006835938,"ppt"
"Snow Creek","Desert",1992,332.580017089844,"ppt"
"Snow Creek","Desert",1993,544.52099609375,"ppt"
"Snow Creek","Desert",1994,206.164016723633,"ppt"
"Snow Creek","Desert",1995,393.734008789062,"ppt"
"Snow Creek","Desert",1996,168.529006958008,"ppt"
"Snow Creek","Desert",1997,202.077011108398,"ppt"
"Snow Creek","Desert",1998,335.575012207031,"ppt"
"Snow Creek","Desert",1999,50.6290016174316,"ppt"
"Snow Creek","Desert",2000,121.398002624512,"ppt"
"Snow Creek","Desert",2001,247.758010864258,"ppt"
"Snow Creek","Desert",2002,83.4900054931641,"ppt"
"Snow Creek","Desert",2003,175.247009277344,"ppt"
"Snow Creek","Desert",2004,326.385009765625,"ppt"
"Snow Creek","Desert",2005,408.778015136719,"ppt"
"Snow Creek","Desert",2006,166.945007324219,"ppt"
"Snow Creek","Desert",2007,100.410003662109,"ppt"
"Snow Creek","Desert",2008,245.378005981445,"ppt"
"Snow Creek","Desert",2009,85.4650039672852,"ppt"
"Snow Creek","Desert",2010,424.898010253906,"ppt"
"Snow Creek","Desert",2011,150.179000854492,"ppt"
"Snow Creek","Desert",2012,87.3119964599609,"ppt"
"Snow Creek","Desert",2013,40.318000793457,"ppt"
"Snow Creek","Desert",2014,167.03401184082,"ppt"
"Snow Creek","Desert",2015,148.546005249023,"ppt"
"Snow Creek","Desert",2016,215.98600769043,"ppt"
"Snow Creek","Desert",2017,248.385009765625,"ppt"
"Snow Creek","Desert",2018,176.030014038086,"ppt"
"Snow Creek","Desert",2019,423.665008544922,"ppt"
"Snow Creek","Desert",2020,204.946990966797,"ppt"
"Snow Creek","Desert",2021,218.477401733398,"ppt"
"Snow Creek","Desert",2022,112.99129486084,"ppt"
"Snow Creek","Desert",2023,392.789001464844,"ppt"
"Snow Creek","Desert",2024,158.106597900391,"ppt"
"Snow Creek","Desert",2025,211.175003051758,"ppt"
"San Timoteo Canyon","Riparian",1895,337.080017089844,"ppt"
"San Timoteo Canyon","Riparian",1896,275.096008300781,"ppt"
"San Timoteo Canyon","Riparian",1897,339.792022705078,"ppt"
"San Timoteo Canyon","Riparian",1898,153.774002075195,"ppt"
"San Timoteo Canyon","Riparian",1899,234.815017700195,"ppt"
"San Timoteo Canyon","Riparian",1900,267.279998779297,"ppt"
"San Timoteo Canyon","Riparian",1901,258.840026855469,"ppt"
"San Timoteo Canyon","Riparian",1902,289.357025146484,"ppt"
"San Timoteo Canyon","Riparian",1903,307.358001708984,"ppt"
"San Timoteo Canyon","Riparian",1904,240.581008911133,"ppt"
"San Timoteo Canyon","Riparian",1905,532.27001953125,"ppt"
"San Timoteo Canyon","Riparian",1906,524.193054199219,"ppt"
"San Timoteo Canyon","Riparian",1907,395.724029541016,"ppt"
"San Timoteo Canyon","Riparian",1908,313.60302734375,"ppt"
"San Timoteo Canyon","Riparian",1909,434.409027099609,"ppt"
"San Timoteo Canyon","Riparian",1910,171.791015625,"ppt"
"San Timoteo Canyon","Riparian",1911,366.685028076172,"ppt"
"San Timoteo Canyon","Riparian",1912,304.267028808594,"ppt"
"San Timoteo Canyon","Riparian",1913,294.707000732422,"ppt"
"San Timoteo Canyon","Riparian",1914,485.362030029297,"ppt"
"San Timoteo Canyon","Riparian",1915,518.156005859375,"ppt"
"San Timoteo Canyon","Riparian",1916,515.8310546875,"ppt"
"San Timoteo Canyon","Riparian",1917,207.885009765625,"ppt"
"San Timoteo Canyon","Riparian",1918,422.278015136719,"ppt"
"San Timoteo Canyon","Riparian",1919,301.077026367188,"ppt"
"San Timoteo Canyon","Riparian",1920,406.261016845703,"ppt"
"San Timoteo Canyon","Riparian",1921,585.139038085938,"ppt"
"San Timoteo Canyon","Riparian",1922,441.438018798828,"ppt"
"San Timoteo Canyon","Riparian",1923,299.542022705078,"ppt"
"San Timoteo Canyon","Riparian",1924,291.116027832031,"ppt"
"San Timoteo Canyon","Riparian",1925,299.959014892578,"ppt"
"San Timoteo Canyon","Riparian",1926,449.763031005859,"ppt"
"San Timoteo Canyon","Riparian",1927,537.551025390625,"ppt"
"San Timoteo Canyon","Riparian",1928,245.355010986328,"ppt"
"San Timoteo Canyon","Riparian",1929,187.089004516602,"ppt"
"San Timoteo Canyon","Riparian",1930,450.516021728516,"ppt"
"San Timoteo Canyon","Riparian",1931,480.109008789062,"ppt"
"San Timoteo Canyon","Riparian",1932,371.266021728516,"ppt"
"San Timoteo Canyon","Riparian",1933,274.768005371094,"ppt"
"San Timoteo Canyon","Riparian",1934,271.704010009766,"ppt"
"San Timoteo Canyon","Riparian",1935,305.630004882812,"ppt"
"San Timoteo Canyon","Riparian",1936,511.976013183594,"ppt"
"San Timoteo Canyon","Riparian",1937,464.698028564453,"ppt"
"San Timoteo Canyon","Riparian",1938,521.515014648438,"ppt"
"San Timoteo Canyon","Riparian",1939,391.195007324219,"ppt"
"San Timoteo Canyon","Riparian",1940,459.961029052734,"ppt"
"San Timoteo Canyon","Riparian",1941,611.980041503906,"ppt"
"San Timoteo Canyon","Riparian",1942,203.931015014648,"ppt"
"San Timoteo Canyon","Riparian",1943,534.118041992188,"ppt"
"San Timoteo Canyon","Riparian",1944,373.803009033203,"ppt"
"San Timoteo Canyon","Riparian",1945,349.135009765625,"ppt"
"San Timoteo Canyon","Riparian",1946,297.361999511719,"ppt"
"San Timoteo Canyon","Riparian",1947,126.2080078125,"ppt"
"San Timoteo Canyon","Riparian",1948,206.343002319336,"ppt"
"San Timoteo Canyon","Riparian",1949,240.750015258789,"ppt"
"San Timoteo Canyon","Riparian",1950,197.476013183594,"ppt"
"San Timoteo Canyon","Riparian",1951,320.919006347656,"ppt"
"San Timoteo Canyon","Riparian",1952,488.883026123047,"ppt"
"San Timoteo Canyon","Riparian",1953,148.248001098633,"ppt"
"San Timoteo Canyon","Riparian",1954,376.567016601562,"ppt"
"San Timoteo Canyon","Riparian",1955,241.136016845703,"ppt"
"San Timoteo Canyon","Riparian",1956,206.045013427734,"ppt"
"San Timoteo Canyon","Riparian",1957,373.047027587891,"ppt"
"San Timoteo Canyon","Riparian",1958,402.521026611328,"ppt"
"San Timoteo Canyon","Riparian",1959,184.119003295898,"ppt"
"San Timoteo Canyon","Riparian",1960,234.439010620117,"ppt"
"San Timoteo Canyon","Riparian",1961,129.624008178711,"ppt"
"San Timoteo Canyon","Riparian",1962,241.375015258789,"ppt"
"San Timoteo Canyon","Riparian",1963,353.185028076172,"ppt"
"San Timoteo Canyon","Riparian",1964,212.095016479492,"ppt"
"San Timoteo Canyon","Riparian",1965,464.950012207031,"ppt"
"San Timoteo Canyon","Riparian",1966,297.768005371094,"ppt"
"San Timoteo Canyon","Riparian",1967,321.025024414062,"ppt"
"San Timoteo Canyon","Riparian",1968,176.310012817383,"ppt"
"San Timoteo Canyon","Riparian",1969,587.628051757812,"ppt"
"San Timoteo Canyon","Riparian",1970,312.836029052734,"ppt"
"San Timoteo Canyon","Riparian",1971,193.337005615234,"ppt"
"San Timoteo Canyon","Riparian",1972,131.647003173828,"ppt"
"San Timoteo Canyon","Riparian",1973,304.659027099609,"ppt"
"San Timoteo Canyon","Riparian",1974,276.381011962891,"ppt"
"San Timoteo Canyon","Riparian",1975,203.63801574707,"ppt"
"San Timoteo Canyon","Riparian",1976,306.156005859375,"ppt"
"San Timoteo Canyon","Riparian",1977,314.791015625,"ppt"
"San Timoteo Canyon","Riparian",1978,662.971008300781,"ppt"
"San Timoteo Canyon","Riparian",1979,344.236022949219,"ppt"
"San Timoteo Canyon","Riparian",1980,551.962036132812,"ppt"
"San Timoteo Canyon","Riparian",1981,219.557006835938,"ppt"
"San Timoteo Canyon","Riparian",1982,477.783020019531,"ppt"
"San Timoteo Canyon","Riparian",1983,638.539001464844,"ppt"
"San Timoteo Canyon","Riparian",1984,179.151000976562,"ppt"
"San Timoteo Canyon","Riparian",1985,178.214004516602,"ppt"
"San Timoteo Canyon","Riparian",1986,278.443023681641,"ppt"
"San Timoteo Canyon","Riparian",1987,265.934020996094,"ppt"
"San Timoteo Canyon","Riparian",1988,220.866012573242,"ppt"
"San Timoteo Canyon","Riparian",1989,153.742004394531,"ppt"
"San Timoteo Canyon","Riparian",1990,177.625015258789,"ppt"
"San Timoteo Canyon","Riparian",1991,378.164031982422,"ppt"
"San Timoteo Canyon","Riparian",1992,449.810028076172,"ppt"
"San Timoteo Canyon","Riparian",1993,596.155029296875,"ppt"
"San Timoteo Canyon","Riparian",1994,248.820007324219,"ppt"
"San Timoteo Canyon","Riparian",1995,520.918029785156,"ppt"
"San Timoteo Canyon","Riparian",1996,336.327026367188,"ppt"
"San Timoteo Canyon","Riparian",1997,298.696014404297,"ppt"
"San Timoteo Canyon","Riparian",1998,545.052001953125,"ppt"
"San Timoteo Canyon","Riparian",1999,116.563003540039,"ppt"
"San Timoteo Canyon","Riparian",2000,214.258010864258,"ppt"
"San Timoteo Canyon","Riparian",2001,270.35302734375,"ppt"
"San Timoteo Canyon","Riparian",2002,151.946014404297,"ppt"
"San Timoteo Canyon","Riparian",2003,328.997009277344,"ppt"
"San Timoteo Canyon","Riparian",2004,401.43701171875,"ppt"
"San Timoteo Canyon","Riparian",2005,430.026031494141,"ppt"
"San Timoteo Canyon","Riparian",2006,225.972015380859,"ppt"
"San Timoteo Canyon","Riparian",2007,160.176010131836,"ppt"
"San Timoteo Canyon","Riparian",2008,272.408020019531,"ppt"
"San Timoteo Canyon","Riparian",2009,166.420013427734,"ppt"
"San Timoteo Canyon","Riparian",2010,603.006042480469,"ppt"
"San Timoteo Canyon","Riparian",2011,222.992004394531,"ppt"
"San Timoteo Canyon","Riparian",2012,207.835189819336,"ppt"
"San Timoteo Canyon","Riparian",2013,159.974014282227,"ppt"
"San Timoteo Canyon","Riparian",2014,224.120010375977,"ppt"
"San Timoteo Canyon","Riparian",2015,188.145004272461,"ppt"
"San Timoteo Canyon","Riparian",2016,286.175018310547,"ppt"
"San Timoteo Canyon","Riparian",2017,229.618011474609,"ppt"
"San Timoteo Canyon","Riparian",2018,222.774017333984,"ppt"
"San Timoteo Canyon","Riparian",2019,470.054016113281,"ppt"
"San Timoteo Canyon","Riparian",2020,289.148895263672,"ppt"
"San Timoteo Canyon","Riparian",2021,253.458297729492,"ppt"
"San Timoteo Canyon","Riparian",2022,146.214889526367,"ppt"
"San Timoteo Canyon","Riparian",2023,511.218994140625,"ppt"
"San Timoteo Canyon","Riparian",2024,391.188385009766,"ppt"
"San Timoteo Canyon","Riparian",2025,301.049987792969,"ppt"
"Oak Glen Preserve","Forest",1895,503.285034179688,"ppt"
"Oak Glen Preserve","Forest",1896,505.573028564453,"ppt"
"Oak Glen Preserve","Forest",1897,525.842041015625,"ppt"
"Oak Glen Preserve","Forest",1898,251.832015991211,"ppt"
"Oak Glen Preserve","Forest",1899,446.323028564453,"ppt"
"Oak Glen Preserve","Forest",1900,401.764007568359,"ppt"
"Oak Glen Preserve","Forest",1901,510.095031738281,"ppt"
"Oak Glen Preserve","Forest",1902,484.730010986328,"ppt"
"Oak Glen Preserve","Forest",1903,405.598022460938,"ppt"
"Oak Glen Preserve","Forest",1904,423.70703125,"ppt"
"Oak Glen Preserve","Forest",1905,799.663024902344,"ppt"
"Oak Glen Preserve","Forest",1906,1020.98004150391,"ppt"
"Oak Glen Preserve","Forest",1907,754.931030273438,"ppt"
"Oak Glen Preserve","Forest",1908,595.231018066406,"ppt"
"Oak Glen Preserve","Forest",1909,1002.52606201172,"ppt"
"Oak Glen Preserve","Forest",1910,289.016021728516,"ppt"
"Oak Glen Preserve","Forest",1911,726.364013671875,"ppt"
"Oak Glen Preserve","Forest",1912,518.371032714844,"ppt"
"Oak Glen Preserve","Forest",1913,565.884033203125,"ppt"
"Oak Glen Preserve","Forest",1914,908.743041992188,"ppt"
"Oak Glen Preserve","Forest",1915,806.663024902344,"ppt"
"Oak Glen Preserve","Forest",1916,1015.455078125,"ppt"
"Oak Glen Preserve","Forest",1917,425.141021728516,"ppt"
"Oak Glen Preserve","Forest",1918,719.284057617188,"ppt"
"Oak Glen Preserve","Forest",1919,439.176025390625,"ppt"
"Oak Glen Preserve","Forest",1920,623.182006835938,"ppt"
"Oak Glen Preserve","Forest",1921,1107.26611328125,"ppt"
"Oak Glen Preserve","Forest",1922,728.337036132812,"ppt"
"Oak Glen Preserve","Forest",1923,416.256011962891,"ppt"
"Oak Glen Preserve","Forest",1924,473.706024169922,"ppt"
"Oak Glen Preserve","Forest",1925,478.384033203125,"ppt"
"Oak Glen Preserve","Forest",1926,795.423034667969,"ppt"
"Oak Glen Preserve","Forest",1927,822.839050292969,"ppt"
"Oak Glen Preserve","Forest",1928,403.563018798828,"ppt"
"Oak Glen Preserve","Forest",1929,375.410003662109,"ppt"
"Oak Glen Preserve","Forest",1930,702.3330078125,"ppt"
"Oak Glen Preserve","Forest",1931,812.274047851562,"ppt"
"Oak Glen Preserve","Forest",1932,579.649047851562,"ppt"
"Oak Glen Preserve","Forest",1933,505.819030761719,"ppt"
"Oak Glen Preserve","Forest",1934,493.869018554688,"ppt"
"Oak Glen Preserve","Forest",1935,530.549011230469,"ppt"
"Oak Glen Preserve","Forest",1936,878.092041015625,"ppt"
"Oak Glen Preserve","Forest",1937,753.690063476562,"ppt"
"Oak Glen Preserve","Forest",1938,1033.53601074219,"ppt"
"Oak Glen Preserve","Forest",1939,517.27099609375,"ppt"
"Oak Glen Preserve","Forest",1940,730.856018066406,"ppt"
"Oak Glen Preserve","Forest",1941,954.188049316406,"ppt"
"Oak Glen Preserve","Forest",1942,311.667022705078,"ppt"
"Oak Glen Preserve","Forest",1943,959.078063964844,"ppt"
"Oak Glen Preserve","Forest",1944,692.368041992188,"ppt"
"Oak Glen Preserve","Forest",1945,722.261047363281,"ppt"
"Oak Glen Preserve","Forest",1946,686.422058105469,"ppt"
"Oak Glen Preserve","Forest",1947,244.093017578125,"ppt"
"Oak Glen Preserve","Forest",1948,346.410003662109,"ppt"
"Oak Glen Preserve","Forest",1949,497.805023193359,"ppt"
"Oak Glen Preserve","Forest",1950,346.497009277344,"ppt"
"Oak Glen Preserve","Forest",1951,554.591003417969,"ppt"
"Oak Glen Preserve","Forest",1952,646.400024414062,"ppt"
"Oak Glen Preserve","Forest",1953,179.564010620117,"ppt"
"Oak Glen Preserve","Forest",1954,586.169006347656,"ppt"
"Oak Glen Preserve","Forest",1955,450.945007324219,"ppt"
"Oak Glen Preserve","Forest",1956,363.789031982422,"ppt"
"Oak Glen Preserve","Forest",1957,634.506042480469,"ppt"
"Oak Glen Preserve","Forest",1958,812.314025878906,"ppt"
"Oak Glen Preserve","Forest",1959,362.939025878906,"ppt"
"Oak Glen Preserve","Forest",1960,436.362030029297,"ppt"
"Oak Glen Preserve","Forest",1961,282.969024658203,"ppt"
"Oak Glen Preserve","Forest",1962,480.788024902344,"ppt"
"Oak Glen Preserve","Forest",1963,525.872009277344,"ppt"
"Oak Glen Preserve","Forest",1964,447.878021240234,"ppt"
"Oak Glen Preserve","Forest",1965,964.681030273438,"ppt"
"Oak Glen Preserve","Forest",1966,676.613037109375,"ppt"
"Oak Glen Preserve","Forest",1967,655.377014160156,"ppt"
"Oak Glen Preserve","Forest",1968,319.085021972656,"ppt"
"Oak Glen Preserve","Forest",1969,1217.65307617188,"ppt"
"Oak Glen Preserve","Forest",1970,538.598999023438,"ppt"
"Oak Glen Preserve","Forest",1971,460.490020751953,"ppt"
"Oak Glen Preserve","Forest",1972,264.825012207031,"ppt"
"Oak Glen Preserve","Forest",1973,613.431030273438,"ppt"
"Oak Glen Preserve","Forest",1974,503.042022705078,"ppt"
"Oak Glen Preserve","Forest",1975,453.200012207031,"ppt"
"Oak Glen Preserve","Forest",1976,587.647033691406,"ppt"
"Oak Glen Preserve","Forest",1977,616.450012207031,"ppt"
"Oak Glen Preserve","Forest",1978,1295.13708496094,"ppt"
"Oak Glen Preserve","Forest",1979,607.016052246094,"ppt"
"Oak Glen Preserve","Forest",1980,1090.65405273438,"ppt"
"Oak Glen Preserve","Forest",1981,372.867004394531,"ppt"
"Oak Glen Preserve","Forest",1982,1029.76904296875,"ppt"
"Oak Glen Preserve","Forest",1983,1129.31909179688,"ppt"
"Oak Glen Preserve","Forest",1984,397.492004394531,"ppt"
"Oak Glen Preserve","Forest",1985,467.462036132812,"ppt"
"Oak Glen Preserve","Forest",1986,529.416015625,"ppt"
"Oak Glen Preserve","Forest",1987,528.545043945312,"ppt"
"Oak Glen Preserve","Forest",1988,396.671020507812,"ppt"
"Oak Glen Preserve","Forest",1989,291.661010742188,"ppt"
"Oak Glen Preserve","Forest",1990,406.739013671875,"ppt"
"Oak Glen Preserve","Forest",1991,694.007019042969,"ppt"
"Oak Glen Preserve","Forest",1992,788.767028808594,"ppt"
"Oak Glen Preserve","Forest",1993,1284.28002929688,"ppt"
"Oak Glen Preserve","Forest",1994,468.683013916016,"ppt"
"Oak Glen Preserve","Forest",1995,1168.29211425781,"ppt"
"Oak Glen Preserve","Forest",1996,697.413024902344,"ppt"
"Oak Glen Preserve","Forest",1997,548.820007324219,"ppt"
"Oak Glen Preserve","Forest",1998,906.930053710938,"ppt"
"Oak Glen Preserve","Forest",1999,263.761016845703,"ppt"
"Oak Glen Preserve","Forest",2000,411.89501953125,"ppt"
"Oak Glen Preserve","Forest",2001,318.702026367188,"ppt"
"Oak Glen Preserve","Forest",2002,277.644012451172,"ppt"
"Oak Glen Preserve","Forest",2003,480.506011962891,"ppt"
"Oak Glen Preserve","Forest",2004,566.682006835938,"ppt"
"Oak Glen Preserve","Forest",2005,809.647033691406,"ppt"
"Oak Glen Preserve","Forest",2006,502.924011230469,"ppt"
"Oak Glen Preserve","Forest",2007,290.516021728516,"ppt"
"Oak Glen Preserve","Forest",2008,633.265014648438,"ppt"
"Oak Glen Preserve","Forest",2009,366.010009765625,"ppt"
"Oak Glen Preserve","Forest",2010,1105.60302734375,"ppt"
"Oak Glen Preserve","Forest",2011,429.056030273438,"ppt"
"Oak Glen Preserve","Forest",2012,334.623291015625,"ppt"
"Oak Glen Preserve","Forest",2013,233.310012817383,"ppt"
"Oak Glen Preserve","Forest",2014,395.492004394531,"ppt"
"Oak Glen Preserve","Forest",2015,326.564025878906,"ppt"
"Oak Glen Preserve","Forest",2016,483.97802734375,"ppt"
"Oak Glen Preserve","Forest",2017,383.316009521484,"ppt"
"Oak Glen Preserve","Forest",2018,395.932006835938,"ppt"
"Oak Glen Preserve","Forest",2019,879.821044921875,"ppt"
"Oak Glen Preserve","Forest",2020,388.147003173828,"ppt"
"Oak Glen Preserve","Forest",2021,404.440093994141,"ppt"
"Oak Glen Preserve","Forest",2022,267.161407470703,"ppt"
"Oak Glen Preserve","Forest",2023,767.114990234375,"ppt"
"Oak Glen Preserve","Forest",2024,507.703674316406,"ppt"
"Oak Glen Preserve","Forest",2025,476.994995117188,"ppt"
"Boruchin Preserve","Dune",1895,305.392028808594,"ppt"
"Boruchin Preserve","Dune",1896,239.231018066406,"ppt"
"Boruchin Preserve","Dune",1897,336.976013183594,"ppt"
"Boruchin Preserve","Dune",1898,150.717010498047,"ppt"
"Boruchin Preserve","Dune",1899,205.466003417969,"ppt"
"Boruchin Preserve","Dune",1900,270.898010253906,"ppt"
"Boruchin Preserve","Dune",1901,256.721008300781,"ppt"
"Boruchin Preserve","Dune",1902,280.658020019531,"ppt"
"Boruchin Preserve","Dune",1903,277.407012939453,"ppt"
"Boruchin Preserve","Dune",1904,226.69401550293,"ppt"
"Boruchin Preserve","Dune",1905,488.446014404297,"ppt"
"Boruchin Preserve","Dune",1906,469.107025146484,"ppt"
"Boruchin Preserve","Dune",1907,360.010009765625,"ppt"
"Boruchin Preserve","Dune",1908,283.647003173828,"ppt"
"Boruchin Preserve","Dune",1909,430.401031494141,"ppt"
"Boruchin Preserve","Dune",1910,157.381011962891,"ppt"
"Boruchin Preserve","Dune",1911,333.188018798828,"ppt"
"Boruchin Preserve","Dune",1912,242.276016235352,"ppt"
"Boruchin Preserve","Dune",1913,269.247009277344,"ppt"
"Boruchin Preserve","Dune",1914,461.43603515625,"ppt"
"Boruchin Preserve","Dune",1915,453.277008056641,"ppt"
"Boruchin Preserve","Dune",1916,511.885009765625,"ppt"
"Boruchin Preserve","Dune",1917,174.935012817383,"ppt"
"Boruchin Preserve","Dune",1918,379.555023193359,"ppt"
"Boruchin Preserve","Dune",1919,256.563018798828,"ppt"
"Boruchin Preserve","Dune",1920,332.453002929688,"ppt"
"Boruchin Preserve","Dune",1921,549.742004394531,"ppt"
"Boruchin Preserve","Dune",1922,413.375030517578,"ppt"
"Boruchin Preserve","Dune",1923,254.022018432617,"ppt"
"Boruchin Preserve","Dune",1924,276.032012939453,"ppt"
"Boruchin Preserve","Dune",1925,262.680999755859,"ppt"
"Boruchin Preserve","Dune",1926,436.981018066406,"ppt"
"Boruchin Preserve","Dune",1927,502.763031005859,"ppt"
"Boruchin Preserve","Dune",1928,238.407012939453,"ppt"
"Boruchin Preserve","Dune",1929,169.239013671875,"ppt"
"Boruchin Preserve","Dune",1930,378.579010009766,"ppt"
"Boruchin Preserve","Dune",1931,455.617034912109,"ppt"
"Boruchin Preserve","Dune",1932,330.232025146484,"ppt"
"Boruchin Preserve","Dune",1933,271.406005859375,"ppt"
"Boruchin Preserve","Dune",1934,337.495025634766,"ppt"
"Boruchin Preserve","Dune",1935,305.8330078125,"ppt"
"Boruchin Preserve","Dune",1936,481.593017578125,"ppt"
"Boruchin Preserve","Dune",1937,464.943023681641,"ppt"
"Boruchin Preserve","Dune",1938,539.641052246094,"ppt"
"Boruchin Preserve","Dune",1939,333.480010986328,"ppt"
"Boruchin Preserve","Dune",1940,477.003021240234,"ppt"
"Boruchin Preserve","Dune",1941,643.386047363281,"ppt"
"Boruchin Preserve","Dune",1942,189.798004150391,"ppt"
"Boruchin Preserve","Dune",1943,575.659057617188,"ppt"
"Boruchin Preserve","Dune",1944,361.817016601562,"ppt"
"Boruchin Preserve","Dune",1945,352.015014648438,"ppt"
"Boruchin Preserve","Dune",1946,291.39501953125,"ppt"
"Boruchin Preserve","Dune",1947,112.282005310059,"ppt"
"Boruchin Preserve","Dune",1948,207.860015869141,"ppt"
"Boruchin Preserve","Dune",1949,227.960006713867,"ppt"
"Boruchin Preserve","Dune",1950,188.43000793457,"ppt"
"Boruchin Preserve","Dune",1951,308.505004882812,"ppt"
"Boruchin Preserve","Dune",1952,481.64501953125,"ppt"
"Boruchin Preserve","Dune",1953,139.75,"ppt"
"Boruchin Preserve","Dune",1954,343.909027099609,"ppt"
"Boruchin Preserve","Dune",1955,220.149017333984,"ppt"
"Boruchin Preserve","Dune",1956,221.19401550293,"ppt"
"Boruchin Preserve","Dune",1957,343.10302734375,"ppt"
"Boruchin Preserve","Dune",1958,380.064025878906,"ppt"
"Boruchin Preserve","Dune",1959,158.413009643555,"ppt"
"Boruchin Preserve","Dune",1960,208.688003540039,"ppt"
"Boruchin Preserve","Dune",1961,107.56600189209,"ppt"
"Boruchin Preserve","Dune",1962,228.818008422852,"ppt"
"Boruchin Preserve","Dune",1963,330.154022216797,"ppt"
"Boruchin Preserve","Dune",1964,189.460006713867,"ppt"
"Boruchin Preserve","Dune",1965,406.716033935547,"ppt"
"Boruchin Preserve","Dune",1966,283.404022216797,"ppt"
"Boruchin Preserve","Dune",1967,293.531005859375,"ppt"
"Boruchin Preserve","Dune",1968,159.25,"ppt"
"Boruchin Preserve","Dune",1969,603.268005371094,"ppt"
"Boruchin Preserve","Dune",1970,282.180023193359,"ppt"
"Boruchin Preserve","Dune",1971,178.859008789062,"ppt"
"Boruchin Preserve","Dune",1972,122.963005065918,"ppt"
"Boruchin Preserve","Dune",1973,280.399017333984,"ppt"
"Boruchin Preserve","Dune",1974,276.752014160156,"ppt"
"Boruchin Preserve","Dune",1975,181.024002075195,"ppt"
"Boruchin Preserve","Dune",1976,257.528015136719,"ppt"
"Boruchin Preserve","Dune",1977,303.677001953125,"ppt"
"Boruchin Preserve","Dune",1978,668.97900390625,"ppt"
"Boruchin Preserve","Dune",1979,337.521026611328,"ppt"
"Boruchin Preserve","Dune",1980,547.176025390625,"ppt"
"Boruchin Preserve","Dune",1981,197.251007080078,"ppt"
"Boruchin Preserve","Dune",1982,413.43701171875,"ppt"
"Boruchin Preserve","Dune",1983,617.073059082031,"ppt"
"Boruchin Preserve","Dune",1984,162.71501159668,"ppt"
"Boruchin Preserve","Dune",1985,155.657012939453,"ppt"
"Boruchin Preserve","Dune",1986,272.671020507812,"ppt"
"Boruchin Preserve","Dune",1987,250.306015014648,"ppt"
"Boruchin Preserve","Dune",1988,205.277008056641,"ppt"
"Boruchin Preserve","Dune",1989,116.370002746582,"ppt"
"Boruchin Preserve","Dune",1990,158.532012939453,"ppt"
"Boruchin Preserve","Dune",1991,347.769012451172,"ppt"
"Boruchin Preserve","Dune",1992,423.922027587891,"ppt"
"Boruchin Preserve","Dune",1993,579.26904296875,"ppt"
"Boruchin Preserve","Dune",1994,224.226013183594,"ppt"
"Boruchin Preserve","Dune",1995,507.685028076172,"ppt"
"Boruchin Preserve","Dune",1996,325.930023193359,"ppt"
"Boruchin Preserve","Dune",1997,258.466003417969,"ppt"
"Boruchin Preserve","Dune",1998,512.642028808594,"ppt"
"Boruchin Preserve","Dune",1999,114.624008178711,"ppt"
"Boruchin Preserve","Dune",2000,197.154006958008,"ppt"
"Boruchin Preserve","Dune",2001,272.758026123047,"ppt"
"Boruchin Preserve","Dune",2002,123.474006652832,"ppt"
"Boruchin Preserve","Dune",2003,281.789001464844,"ppt"
"Boruchin Preserve","Dune",2004,340.402008056641,"ppt"
"Boruchin Preserve","Dune",2005,463.347015380859,"ppt"
"Boruchin Preserve","Dune",2006,198.139007568359,"ppt"
"Boruchin Preserve","Dune",2007,132.751007080078,"ppt"
"Boruchin Preserve","Dune",2008,251.904006958008,"ppt"
"Boruchin Preserve","Dune",2009,161.541000366211,"ppt"
"Boruchin Preserve","Dune",2010,584.14501953125,"ppt"
"Boruchin Preserve","Dune",2011,204.192016601562,"ppt"
"Boruchin Preserve","Dune",2012,181.996200561523,"ppt"
"Boruchin Preserve","Dune",2013,149.379013061523,"ppt"
"Boruchin Preserve","Dune",2014,212.813003540039,"ppt"
"Boruchin Preserve","Dune",2015,187.879013061523,"ppt"
"Boruchin Preserve","Dune",2016,248.76301574707,"ppt"
"Boruchin Preserve","Dune",2017,253.144012451172,"ppt"
"Boruchin Preserve","Dune",2018,204.478012084961,"ppt"
"Boruchin Preserve","Dune",2019,466.912017822266,"ppt"
"Boruchin Preserve","Dune",2020,243.465896606445,"ppt"
"Boruchin Preserve","Dune",2021,250.343994140625,"ppt"
"Boruchin Preserve","Dune",2022,112.610397338867,"ppt"
"Boruchin Preserve","Dune",2023,493.050994873047,"ppt"
"Boruchin Preserve","Dune",2024,368.253387451172,"ppt"
"Boruchin Preserve","Dune",2025,304.231994628906,"ppt"
"University of Redlands","Urban",1895,330.273010253906,"ppt"
"University of Redlands","Urban",1896,260.386016845703,"ppt"
